,Male,Female,Infant,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
2248,1,0,0,0.36,0.27,0.09,0.2225,0.35964255319148886,0.1807223404255324,0.075,1
2249,0,1,0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,2
2250,1,0,0,0.655,0.59,0.2,1.5455,0.654,0.1807223404255324,0.415,2
2251,1,0,0,0.6,0.485,0.175,1.2675,0.4995,0.1807223404255324,0.38,3
2252,0,1,0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,3
2253,0,1,0,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,2
2254,1,0,0,0.525,0.495,0.18,1.793,0.8005,0.339,0.53,3
2255,1,0,0,0.525,0.395,0.145,0.6185,0.216,0.1385,0.24,2
2256,1,0,0,0.52,0.38,0.13971941489361667,0.5825,0.2505,0.1565,0.175,2
2257,1,0,0,0.495,0.4074002659574476,0.13971941489361667,0.7485,0.35964255319148886,0.134,0.285,3
2258,1,0,0,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,2
2259,0,1,0,0.59,0.465,0.16,1.1005,0.35964255319148886,0.2525,0.295,3
2260,1,0,0,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,2
2261,1,0,0,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,2
2262,0,1,0,0.58,0.4074002659574476,0.16,0.9215,0.312,0.196,0.3,3
2263,0,1,0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,3
2264,0,0,1,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,3
2265,0,1,0,0.72,0.4074002659574476,0.215,0.828341090425534,0.8955,0.405,0.62,3
2266,0,1,0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,3
2267,0,1,0,0.61,0.48,0.175,0.828341090425534,0.391,0.216,0.42,3
2268,0,1,0,0.545,0.4074002659574476,0.175,0.8525,0.3465,0.189,0.295,3
2269,1,0,0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,2
2270,0,1,0,0.6,0.4074002659574476,0.18,1.162,0.511,0.2675,0.32,3
2271,0,1,0,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,3
2272,1,0,0,0.635,0.51,0.21,0.828341090425534,0.6535,0.1807223404255324,0.58,3
2273,0,1,0,0.67,0.52,0.15,1.406,0.519,0.348,0.37,3
2274,1,0,0,0.525,0.57,0.2,2.033,0.7509999999999999,0.4255,0.23858005319148942,3
2275,1,0,0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,4
2276,0,1,0,0.62,0.48,0.23,1.0935,0.35964255319148886,0.245,0.355,3
2277,0,1,0,0.6,0.475,0.18,1.1805,0.35964255319148886,0.2475,0.425,4
2278,1,0,0,0.51,0.405,0.13971941489361667,0.7175,0.35964255319148886,0.158,0.17,2
2279,1,0,0,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,2
2280,1,0,0,0.44,0.375,0.13971941489361667,0.487,0.226,0.0965,0.155,2
2281,0,0,1,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,2
2282,0,1,0,0.495,0.385,0.13,0.6905,0.3125,0.179,0.23858005319148942,2
2283,0,0,1,0.435,0.4074002659574476,0.13971941489361667,0.4475,0.221,0.112,0.125,2
2284,0,0,1,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,2
2285,0,0,1,0.42,0.33,0.1,0.828341090425534,0.1635,0.1807223404255324,0.1,2
2286,0,1,0,0.5,0.395,0.15,0.7145,0.3235,0.1807223404255324,0.23858005319148942,2
2287,0,1,0,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,2
2288,0,0,1,0.33,0.4074002659574476,0.09,0.828341090425534,0.068,0.036,0.06,1
2289,0,1,0,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,2
2290,0,0,1,0.525,0.27,0.1,0.185,0.08,0.0435,0.065,1
2291,1,0,0,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,2
2292,0,1,0,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,2
2293,0,0,1,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,1
2294,1,0,0,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22,2
2295,0,1,0,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,2
2296,0,1,0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,3
2297,1,0,0,0.525,0.36,0.12,0.578,0.35964255319148886,0.12,0.17,2
2298,0,0,1,0.415,0.325,0.1,0.385,0.167,0.08,0.125,2
2299,0,0,1,0.495,0.385,0.125,0.585,0.2755,0.1235,0.23858005319148942,2
2300,0,1,0,0.525,0.405,0.13,0.6375,0.277,0.1445,0.21,2
2301,0,1,0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,2
2302,1,0,0,0.46,0.4074002659574476,0.13,0.5735,0.2505,0.119,0.195,2
2303,0,1,0,0.58,0.455,0.12,0.94,0.399,0.257,0.265,2
2304,1,0,0,0.59,0.49,0.135,0.828341090425534,0.422,0.2245,0.285,2
2305,0,1,0,0.55,0.415,0.135,0.775,0.35964255319148886,0.179,0.26,4
2306,0,1,0,0.525,0.5,0.165,1.1445,0.35964255319148886,0.218,0.365,2
2307,0,1,0,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,3
2308,1,0,0,0.525,0.4074002659574476,0.13,0.515,0.2,0.1275,0.175,2
2309,1,0,0,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,3
2310,0,1,0,0.435,0.35,0.13971941489361667,0.384,0.143,0.1807223404255324,0.125,3
2311,1,0,0,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,2
2312,0,0,1,0.315,0.24,0.07,0.828341090425534,0.0545,0.0315,0.04,2
2313,1,0,0,0.595,0.4074002659574476,0.145,0.991,0.4035,0.1505,0.34,3
2314,0,1,0,0.58,0.475,0.13971941489361667,0.925,0.391,0.165,0.275,3
2315,1,0,0,0.575,0.435,0.15,0.805,0.35964255319148886,0.1625,0.27,3
2316,1,0,0,0.535,0.4074002659574476,0.155,0.8915,0.3415,0.177,0.25,3
2317,1,0,0,0.515,0.42,0.14,0.769,0.2505,0.1807223404255324,0.29,3
2318,0,1,0,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,2
2319,0,1,0,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,3
2320,0,0,1,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,2
2321,1,0,0,0.525,0.395,0.135,0.5545,0.213,0.0925,0.215,3
2322,1,0,0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,2
2323,0,0,1,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,2
2324,0,1,0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,3
2325,0,1,0,0.415,0.305,0.13971941489361667,0.3605,0.12,0.08199999999999999,0.1,2
2326,1,0,0,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,2
2327,1,0,0,0.475,0.395,0.13971941489361667,0.5920000000000001,0.35964255319148886,0.1645,0.23858005319148942,3
2328,0,1,0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,3
2329,0,0,1,0.48,0.39,0.145,0.5825,0.2315,0.1807223404255324,0.255,3
2330,0,0,1,0.42,0.345,0.115,0.3435,0.1515,0.1807223404255324,0.115,2
2331,1,0,0,0.59,0.46,0.155,0.9059999999999999,0.327,0.1807223404255324,0.335,3
2332,0,1,0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,2
2333,1,0,0,0.695,0.55,0.22,1.5515,0.35964255319148886,0.3835,0.445,3
2334,0,1,0,0.8,0.4074002659574476,0.195,2.526,0.9329999999999999,0.59,0.62,4
2335,1,0,0,0.61,0.49,0.15,0.828341090425534,0.425,0.2025,0.23858005319148942,4
2336,0,1,0,0.565,0.48,0.175,0.9570000000000001,0.35964255319148886,0.215,0.275,3
2337,1,0,0,0.525,0.455,0.165,0.86,0.4015,0.1807223404255324,0.245,2
2338,1,0,0,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,3
2339,1,0,0,0.64,0.52,0.2,1.407,0.5660000000000001,0.304,0.455,3
2340,0,1,0,0.59,0.47,0.13971941489361667,0.9,0.355,0.1905,0.25,2
2341,0,0,1,0.31,0.4074002659574476,0.09,0.1455,0.0605,0.0315,0.045,2
2342,0,0,1,0.255,0.4074002659574476,0.07,0.828341090425534,0.028,0.018,0.025,1
2343,0,0,1,0.17,0.125,0.13971941489361667,0.0235,0.009000000000000001,0.0055,0.23858005319148942,1
2344,1,0,0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,4
2345,0,1,0,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,3
2346,0,1,0,0.525,0.43,0.125,0.8025,0.35964255319148886,0.1715,0.263,3
2347,1,0,0,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,2
2348,1,0,0,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,3
2349,0,1,0,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,2
2350,0,1,0,0.515,0.435,0.17,0.631,0.2765,0.111,0.216,2
2351,1,0,0,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,4
2352,1,0,0,0.7,0.53,0.13971941489361667,1.3185,0.5479999999999999,0.1807223404255324,0.42,3
2353,0,1,0,0.72,0.56,0.175,1.7265,0.35964255319148886,0.1807223404255324,0.525,3
2354,1,0,0,0.525,0.495,0.15,1.081,0.4825,0.242,0.31,2
2355,1,0,0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,3
2356,1,0,0,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,3
2357,1,0,0,0.525,0.455,0.125,1.027,0.391,0.212,0.25,3
2358,0,1,0,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,4
2359,0,1,0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,3
2360,0,1,0,0.545,0.44,0.175,0.7745,0.35964255319148886,0.1875,0.265,2
2361,1,0,0,0.55,0.45,0.155,0.7895,0.343,0.1807223404255324,0.25,2
2362,0,1,0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,3
2363,1,0,0,0.57,0.475,0.195,1.0295,0.35964255319148886,0.1905,0.305,3
2364,0,1,0,0.6,0.47,0.13971941489361667,1.031,0.392,0.2035,0.29,3
2365,0,1,0,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,2
2366,1,0,0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,4
2367,1,0,0,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,3
2368,0,1,0,0.72,0.4074002659574476,0.225,1.969,0.8045,0.1807223404255324,0.23858005319148942,3
2369,0,0,1,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,2
2370,0,0,1,0.42,0.325,0.13971941489361667,0.828341090425534,0.1625,0.064,0.105,2
2371,1,0,0,0.18,0.125,0.13971941489361667,0.023,0.35964255319148886,0.0055,0.01,1
2372,0,1,0,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,2
2373,0,1,0,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,2
2374,0,0,1,0.525,0.335,0.13971941489361667,0.383,0.1555,0.0675,0.135,2
2375,1,0,0,0.525,0.275,0.09,0.2065,0.0725,0.043,0.07,2
2376,0,1,0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,2
2377,0,0,1,0.535,0.41,0.155,0.6315,0.2745,0.1807223404255324,0.1815,2
2378,0,0,1,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,2
2379,0,1,0,0.36,0.4074002659574476,0.09,0.2165,0.096,0.03700000000000001,0.23858005319148942,2
2380,1,0,0,0.525,0.135,0.04,0.0305,0.011,0.0075,0.01,1
2381,1,0,0,0.155,0.115,0.025,0.024,0.009000000000000001,0.005,0.0075,1
2382,0,0,1,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,2
2383,0,1,0,0.525,0.39,0.135,0.6005,0.2265,0.1807223404255324,0.21,3
2384,0,1,0,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,2
2385,0,1,0,0.45,0.345,0.115,0.496,0.1905,0.1807223404255324,0.14,2
2386,0,1,0,0.525,0.365,0.14,0.6195,0.2595,0.1445,0.177,3
2387,0,0,1,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525,2
2388,0,0,1,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,2
2389,1,0,0,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,2
2390,0,1,0,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,3
2391,1,0,0,0.37,0.29,0.09,0.241,0.11,0.045,0.069,2
2392,1,0,0,0.33,0.25,0.13971941489361667,0.197,0.085,0.04099999999999999,0.0605,2
2393,0,0,1,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,2
2394,0,0,1,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,3
2395,0,0,1,0.61,0.475,0.13971941489361667,1.0385,0.4435,0.241,0.32,3
2396,0,0,1,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,3
2397,0,0,1,0.525,0.505,0.19,1.3315,0.5805,0.252,0.435,3
2398,0,0,1,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,3
2399,0,1,0,0.53,0.43,0.13971941489361667,0.775,0.35,0.152,0.235,3
2400,0,0,1,0.445,0.4074002659574476,0.13971941489361667,0.4370000000000001,0.163,0.0755,0.17,3
2401,0,1,0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,2
2402,0,0,1,0.44,0.355,0.165,0.435,0.159,0.105,0.14,3
2403,1,0,0,0.29,0.225,0.13971941489361667,0.1295,0.0535,0.026,0.23858005319148942,2
2404,0,0,1,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,3
2405,0,0,1,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,3
2406,0,1,0,0.58,0.4074002659574476,0.13971941489361667,1.017,0.3515,0.2,0.23858005319148942,2
2407,0,0,1,0.625,0.43,0.13971941489361667,1.411,0.5720000000000001,0.297,0.395,2
2408,0,0,1,0.62,0.485,0.17,1.208,0.35964255319148886,0.3045,0.33,3
2409,0,1,0,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,2
2410,0,1,0,0.525,0.375,0.115,0.5895,0.2635,0.12,0.23858005319148942,2
2411,0,0,1,0.5,0.395,0.12,0.537,0.35964255319148886,0.1807223404255324,0.1785,2
2412,1,0,0,0.31,0.4074002659574476,0.13971941489361667,0.15,0.0525,0.034,0.23858005319148942,2
2413,0,1,0,0.505,0.38,0.145,0.828341090425534,0.2935,0.19,0.17,2
2414,0,0,1,0.42,0.305,0.13971941489361667,0.28,0.094,0.0785,0.0955,2
2415,1,0,0,0.4,0.315,0.105,0.287,0.1135,0.03700000000000001,0.113,2
2416,1,0,0,0.425,0.315,0.125,0.3525,0.35964255319148886,0.0565,0.13,3
2417,1,0,0,0.31,0.235,0.06,0.12,0.0415,0.033,0.23858005319148942,2
2418,0,1,0,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,3
2419,0,1,0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,2
2420,1,0,0,0.35,0.255,0.085,0.828341090425534,0.35964255319148886,0.1807223404255324,0.06,3
2421,0,0,1,0.52,0.415,0.13971941489361667,0.595,0.2105,0.142,0.26,3
2422,0,1,0,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,2
2423,0,1,0,0.41,0.315,0.13971941489361667,0.321,0.1255,0.0655,0.23858005319148942,2
2424,1,0,0,0.26,0.4074002659574476,0.065,0.096,0.044,0.027,0.03,1
2425,0,0,1,0.525,0.4074002659574476,0.17,0.9315,0.358,0.2145,0.26,3
2426,0,0,1,0.565,0.435,0.155,0.782,0.2715,0.168,0.23858005319148942,3
2427,1,0,0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,1
2428,0,1,0,0.53,0.4074002659574476,0.13971941489361667,0.6695,0.289,0.1807223404255324,0.18,2
2429,1,0,0,0.34,0.255,0.095,0.828341090425534,0.081,0.034,0.07,2
2430,0,0,1,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,2
2431,0,1,0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,3
2432,0,1,0,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,2
2433,0,1,0,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,3
2434,0,0,1,0.635,0.5,0.13971941489361667,1.319,0.5485,0.292,0.49,3
2435,0,1,0,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,3
2436,1,0,0,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,4
2437,0,0,1,0.335,0.24,0.095,0.17,0.062,0.039,0.055,2
2438,0,1,0,0.515,0.4,0.17,0.828341090425534,0.258,0.1755,0.28,3
2439,0,1,0,0.345,0.255,0.1,0.197,0.071,0.051,0.06,2
2440,1,0,0,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,3
2441,1,0,0,0.54,0.415,0.17,0.879,0.339,0.208,0.255,2
2442,1,0,0,0.475,0.4074002659574476,0.125,0.4625,0.186,0.107,0.145,2
2443,0,1,0,0.445,0.335,0.13971941489361667,0.4565,0.1785,0.114,0.23858005319148942,2
2444,1,0,0,0.5,0.355,0.13971941489361667,0.528,0.2125,0.149,0.14,2
2445,1,0,0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,2
2446,0,1,0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,3
2447,0,0,1,0.525,0.205,0.08,0.096,0.036,0.0185,0.03,1
2448,0,1,0,0.35,0.265,0.13971941489361667,0.1855,0.0745,0.1807223404255324,0.06,2
2449,0,1,0,0.37,0.285,0.105,0.828341090425534,0.35964255319148886,0.1807223404255324,0.0835,2
2450,0,1,0,0.42,0.33,0.125,0.463,0.186,0.11,0.145,2
2451,1,0,0,0.35,0.26,0.09,0.198,0.0725,0.1807223404255324,0.23858005319148942,2
2452,1,0,0,0.395,0.305,0.105,0.282,0.35964255319148886,0.065,0.096,2
2453,0,0,1,0.325,0.2,0.08,0.0995,0.35964255319148886,0.0225,0.032,2
2454,0,0,1,0.275,0.2,0.13971941489361667,0.092,0.0385,0.0235,0.027,1
2455,0,0,1,0.235,0.17,0.065,0.0625,0.023,0.014,0.23858005319148942,1
2456,0,0,1,0.25,0.18,0.06,0.828341090425534,0.35964255319148886,0.017,0.0225,1
2457,0,0,1,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,1
2458,0,0,1,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,1
2459,0,1,0,0.585,0.47,0.13971941489361667,1.099,0.3975,0.2325,0.358,4
2460,1,0,0,0.525,0.35,0.14,0.5905,0.2025,0.158,0.19,3
2461,0,1,0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,3
2462,1,0,0,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,2
2463,1,0,0,0.515,0.405,0.13971941489361667,0.8505,0.312,0.146,0.315,3
2464,0,1,0,0.52,0.405,0.13971941489361667,0.6915,0.276,0.137,0.23858005319148942,2
2465,1,0,0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,2
2466,1,0,0,0.425,0.325,0.12,0.3755,0.142,0.1807223404255324,0.105,2
2467,1,0,0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,3
2468,0,1,0,0.37,0.275,0.08,0.227,0.09300000000000001,0.1807223404255324,0.07,2
2469,1,0,0,0.54,0.4074002659574476,0.13,0.8245,0.272,0.226,0.24,3
2470,1,0,0,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,2
2471,1,0,0,0.565,0.44,0.175,1.122,0.393,0.2,0.375,4
2472,1,0,0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,3
2473,0,1,0,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,3
2474,1,0,0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,3
2475,0,1,0,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,2
2476,1,0,0,0.525,0.4074002659574476,0.155,1.489,0.5915,0.312,0.38,3
2477,1,0,0,0.57,0.42,0.155,1.008,0.35964255319148886,0.193,0.34,3
2478,0,1,0,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,2
2479,0,1,0,0.5,0.44,0.155,0.742,0.2025,0.2005,0.23858005319148942,3
2480,0,1,0,0.525,0.4074002659574476,0.145,0.7,0.207,0.1905,0.24,3
2481,1,0,0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,2
2482,1,0,0,0.52,0.4,0.165,0.8565,0.35964255319148886,0.201,0.23858005319148942,2
2483,0,1,0,0.54,0.415,0.175,0.8975,0.275,0.1807223404255324,0.275,3
2484,1,0,0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,3
2485,0,0,1,0.355,0.26,0.09,0.828341090425534,0.077,0.038,0.065,2
2486,0,1,0,0.49,0.4,0.13971941489361667,0.6635,0.21,0.1807223404255324,0.2515,3
2487,0,1,0,0.63,0.51,0.185,1.235,0.35964255319148886,0.349,0.3065,2
2488,1,0,0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,3
2489,1,0,0,0.49,0.39,0.135,0.828341090425534,0.242,0.096,0.1835,3
2490,1,0,0,0.44,0.325,0.115,0.39,0.163,0.087,0.113,2
2491,0,1,0,0.515,0.4074002659574476,0.165,0.7565,0.1905,0.17,0.3205,2
2492,0,1,0,0.475,0.38,0.145,0.57,0.167,0.118,0.187,2
2493,0,0,1,0.42,0.31,0.1,0.2865,0.115,0.1807223404255324,0.085,2
2494,1,0,0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,2
2495,1,0,0,0.45,0.36,0.16,0.5670000000000001,0.35964255319148886,0.1245,0.225,2
2496,0,1,0,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,3
2497,1,0,0,0.525,0.4,0.155,0.8415,0.2715,0.1775,0.285,2
2498,1,0,0,0.495,0.4,0.13971941489361667,0.7775,0.2015,0.18,0.25,3
2499,1,0,0,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.355,4
2500,0,1,0,0.48,0.39,0.125,0.6905,0.35964255319148886,0.155,0.2,2
2501,0,1,0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,2
2502,0,0,1,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,1
2503,0,0,1,0.3,0.4074002659574476,0.13971941489361667,0.127,0.052,0.03,0.0345,1
2504,0,0,1,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,1
2505,0,0,1,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,1
2506,0,0,1,0.375,0.3,0.075,0.828341090425534,0.35964255319148886,0.03,0.044,2
2507,0,0,1,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,2
2508,0,0,1,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,1
2509,0,0,1,0.415,0.4074002659574476,0.09,0.828341090425534,0.175,0.0835,0.09300000000000001,1
2510,0,0,1,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,2
2511,0,0,1,0.425,0.31,0.105,0.828341090425534,0.159,0.0825,0.105,1
2512,1,0,0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,2
2513,0,1,0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,2
2514,0,0,1,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,2
2515,0,1,0,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,2
2516,0,0,1,0.475,0.365,0.12,0.53,0.35964255319148886,0.0975,0.1625,2
2517,1,0,0,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,2
2518,1,0,0,0.5,0.4,0.13971941489361667,0.7715,0.37,0.16,0.211,2
2519,0,0,1,0.505,0.39,0.185,0.6125,0.267,0.1807223404255324,0.172,2
2520,1,0,0,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,2
2521,1,0,0,0.54,0.4074002659574476,0.12,0.828341090425534,0.392,0.1455,0.23858005319148942,2
2522,1,0,0,0.545,0.45,0.15,0.8795,0.387,0.15,0.23858005319148942,2
2523,0,1,0,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,2
2524,1,0,0,0.58,0.46,0.18,1.145,0.48,0.277,0.325,2
2525,1,0,0,0.59,0.455,0.16,1.09,0.35964255319148886,0.1807223404255324,0.292,2
2526,1,0,0,0.59,0.48,0.16,1.262,0.5685,0.1807223404255324,0.335,2
2527,1,0,0,0.595,0.49,0.185,1.185,0.482,0.2015,0.361,2
2528,0,1,0,0.6,0.475,0.13971941489361667,1.4405,0.5885,0.191,0.3175,2
2529,0,1,0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,2
2530,0,1,0,0.6,0.485,0.165,1.1405,0.5870000000000001,0.2175,0.288,2
2531,1,0,0,0.605,0.4074002659574476,0.175,1.201,0.35964255319148886,0.275,0.309,2
2532,0,1,0,0.525,0.49,0.155,1.33,0.6675,0.259,0.33,2
2533,1,0,0,0.63,0.5,0.185,1.362,0.5785,0.1807223404255324,0.384,2
2534,1,0,0,0.64,0.585,0.195,1.647,0.7225,0.331,0.471,2
2535,0,1,0,0.64,0.5,0.18,1.4995,0.593,0.314,0.23858005319148942,2
2536,0,1,0,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,2
2537,0,0,1,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,2
2538,1,0,0,0.66,0.4074002659574476,0.2,1.791,0.733,0.318,0.54,3
2539,0,1,0,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,3
2540,0,1,0,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,3
2541,0,1,0,0.69,0.4074002659574476,0.18,1.659,0.8715,0.2655,0.4395,2
2542,0,1,0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,3
2543,0,1,0,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43,2
2544,0,1,0,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,2
2545,0,0,1,0.205,0.15,0.065,0.04,0.02,0.011,0.013,1
2546,0,0,1,0.225,0.17,0.07,0.0565,0.024,0.1807223404255324,0.016,1
2547,0,0,1,0.23,0.4074002659574476,0.05,0.064,0.0215,0.0135,0.02,1
2548,0,0,1,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,1
2549,0,0,1,0.28,0.21,0.055,0.106,0.35964255319148886,0.0265,0.031,1
2550,0,0,1,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,1
2551,0,0,1,0.295,0.22,0.13971941489361667,0.126,0.0515,0.0275,0.035,1
2552,0,0,1,0.31,0.4074002659574476,0.075,0.155,0.065,0.03700000000000001,0.0365,1
2553,0,0,1,0.315,0.235,0.07,0.828341090425534,0.058,0.0325,0.047,2
2554,0,0,1,0.34,0.265,0.07,0.185,0.0625,0.1807223404255324,0.07,2
2555,0,0,1,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,1
2556,0,0,1,0.38,0.285,0.085,0.237,0.115,0.1807223404255324,0.07,1
2557,0,0,1,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,2
2558,0,0,1,0.405,0.31,0.065,0.828341090425534,0.1575,0.066,0.08800000000000001,1
2559,0,0,1,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,2
2560,0,0,1,0.44,0.4074002659574476,0.11,0.3885,0.175,0.0835,0.111,2
2561,0,0,1,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,1
2562,0,0,1,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,1
2563,0,0,1,0.44,0.355,0.12,0.495,0.231,0.11,0.125,2
2564,0,0,1,0.525,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.118,1
