,Male,Female,Infant,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
2236,0.0,1.0,0.0,0.56,0.435,0.185,1.106,0.422,0.2435,0.340953125,3.0
2237,1.0,0.0,0.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,3.0
2238,0.0,0.0,1.0,0.45281249999999995,0.349375,0.11,0.444,0.225,0.09543750000000001,0.11,2.0
2239,0.0,1.0,0.0,0.4646875,0.36,0.12234374999999999,0.5214218749999999,0.2105,0.105,0.14403125,2.0
2240,1.0,0.0,0.0,0.415,0.315,0.125,0.388,0.068,0.07965625000000001,0.125,2.0
2241,0.0,1.0,0.0,0.435,0.32,0.1178125,0.3785,0.15778125,0.0915,0.125,2.0
2242,0.0,1.0,0.0,0.475,0.38,0.135,0.486,0.1735,0.07,0.146765625,2.0
2243,1.0,0.0,0.0,0.465,0.36,0.12484375,0.5265,0.2105,0.1185,0.165,2.0
2244,0.0,0.0,1.0,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,2.0
2245,1.0,0.0,0.0,0.46,0.375,0.12468749999999999,0.5105,0.192,0.1045,0.205,2.0
2246,0.0,1.0,0.0,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105,2.0
2247,0.0,1.0,0.0,0.47,0.365,0.12,0.5429999999999999,0.2295,0.1495,0.15,2.0
2248,1.0,0.0,0.0,0.36,0.27,0.09,0.2225,0.07215625,0.037546875,0.075,1.0
2249,0.0,1.0,0.0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,2.0
2250,1.0,0.0,0.0,0.655,0.59,0.2,1.5455,0.654,0.34264062500000003,0.415,2.0
2251,1.0,0.0,0.0,0.6,0.485,0.175,1.2675,0.4995,0.26325,0.38,3.0
2252,0.0,1.0,0.0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,3.0
2253,0.0,1.0,0.0,0.645,0.5,0.2,1.4285,0.639,0.305,0.36,2.0
2254,1.0,0.0,0.0,0.6815625000000001,0.495,0.18,1.793,0.8005,0.339,0.53,3.0
2255,1.0,0.0,0.0,0.50515625,0.395,0.145,0.6185,0.216,0.1385,0.24,2.0
2256,1.0,0.0,0.0,0.52,0.38,0.12921875,0.5825,0.2505,0.1565,0.175,2.0
2257,1.0,0.0,0.0,0.495,0.40953125,0.14578125000000003,0.7485,0.270234375,0.134,0.285,3.0
2258,1.0,0.0,0.0,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,2.0
2259,0.0,1.0,0.0,0.59,0.465,0.16,1.1005,0.430125,0.2525,0.295,3.0
2260,1.0,0.0,0.0,0.55,0.46,0.175,0.8690000000000001,0.3155,0.1825,0.32,2.0
2261,1.0,0.0,0.0,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,2.0
2262,0.0,1.0,0.0,0.58,0.44296875,0.16,0.9215,0.312,0.196,0.3,3.0
2263,0.0,1.0,0.0,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,3.0
2264,0.0,0.0,1.0,0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,3.0
2265,0.0,1.0,0.0,0.72,0.5546875,0.215,1.73465625,0.8955,0.405,0.62,3.0
2266,0.0,1.0,0.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,3.0
2267,0.0,1.0,0.0,0.61,0.48,0.175,1.128671875,0.391,0.216,0.42,3.0
2268,0.0,1.0,0.0,0.545,0.43265624999999996,0.175,0.8525,0.3465,0.189,0.295,3.0
2269,1.0,0.0,0.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,2.0
2270,0.0,1.0,0.0,0.6,0.49109375,0.18,1.162,0.511,0.2675,0.32,3.0
2271,0.0,1.0,0.0,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,3.0
2272,1.0,0.0,0.0,0.635,0.51,0.21,1.6118281250000002,0.6535,0.356796875,0.58,3.0
2273,0.0,1.0,0.0,0.67,0.52,0.15,1.406,0.519,0.348,0.37,3.0
2274,1.0,0.0,0.0,0.6709375,0.57,0.2,2.033,0.7509999999999999,0.4255,0.489515625,3.0
2275,1.0,0.0,0.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,4.0
2276,0.0,1.0,0.0,0.62,0.48,0.23,1.0935,0.4475625,0.245,0.355,3.0
2277,0.0,1.0,0.0,0.6,0.475,0.18,1.1805,0.4005625,0.2475,0.425,4.0
2278,1.0,0.0,0.0,0.51,0.405,0.13437500000000002,0.7175,0.3214375,0.158,0.17,2.0
2279,1.0,0.0,0.0,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,2.0
2280,1.0,0.0,0.0,0.44,0.375,0.120625,0.487,0.226,0.0965,0.155,2.0
2281,0.0,0.0,1.0,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,2.0
2282,0.0,1.0,0.0,0.495,0.385,0.13,0.6905,0.3125,0.179,0.204484375,2.0
2283,0.0,0.0,1.0,0.435,0.35484375,0.1109375,0.4475,0.221,0.112,0.125,2.0
2284,0.0,0.0,1.0,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,2.0
2285,0.0,0.0,1.0,0.42,0.33,0.1,0.3590625,0.1635,0.074296875,0.1,2.0
2286,0.0,1.0,0.0,0.5,0.395,0.15,0.7145,0.3235,0.157578125,0.20610937499999998,2.0
2287,0.0,1.0,0.0,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,2.0
2288,0.0,0.0,1.0,0.33,0.2465625,0.09,0.16799999999999998,0.068,0.036,0.06,1.0
2289,0.0,1.0,0.0,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,2.0
2290,0.0,0.0,1.0,0.3521875,0.27,0.1,0.185,0.08,0.0435,0.065,1.0
2291,1.0,0.0,0.0,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,2.0
2292,0.0,1.0,0.0,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,2.0
2293,0.0,0.0,1.0,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,1.0
2294,1.0,0.0,0.0,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22,2.0
2295,0.0,1.0,0.0,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,2.0
2296,0.0,1.0,0.0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,3.0
2297,1.0,0.0,0.0,0.49109375,0.36,0.12,0.578,0.25982812499999997,0.12,0.17,2.0
2298,0.0,0.0,1.0,0.415,0.325,0.1,0.385,0.167,0.08,0.125,2.0
2299,0.0,0.0,1.0,0.495,0.385,0.125,0.585,0.2755,0.1235,0.1608125,2.0
2300,0.0,1.0,0.0,0.515,0.405,0.13,0.6375,0.277,0.1445,0.21,2.0
2301,0.0,1.0,0.0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,2.0
2302,1.0,0.0,0.0,0.46,0.38265625,0.13,0.5735,0.2505,0.119,0.195,2.0
2303,0.0,1.0,0.0,0.58,0.455,0.12,0.94,0.399,0.257,0.265,2.0
2304,1.0,0.0,0.0,0.59,0.49,0.135,1.0102656250000002,0.422,0.2245,0.285,2.0
2305,0.0,1.0,0.0,0.55,0.415,0.135,0.775,0.39115625,0.179,0.26,4.0
2306,0.0,1.0,0.0,0.615,0.5,0.165,1.1445,0.5094375,0.218,0.365,2.0
2307,0.0,1.0,0.0,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,3.0
2308,1.0,0.0,0.0,0.4715625,0.36671875,0.13,0.515,0.2,0.1275,0.175,2.0
2309,1.0,0.0,0.0,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,3.0
2310,0.0,1.0,0.0,0.435,0.35,0.13109375,0.384,0.143,0.1208125,0.125,3.0
2311,1.0,0.0,0.0,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,2.0
2312,0.0,0.0,1.0,0.315,0.24,0.07,0.15295312500000002,0.0545,0.0315,0.04,2.0
2313,1.0,0.0,0.0,0.595,0.44921875,0.145,0.991,0.4035,0.1505,0.34,3.0
2314,0.0,1.0,0.0,0.58,0.475,0.16109375000000004,0.925,0.391,0.165,0.275,3.0
2315,1.0,0.0,0.0,0.575,0.435,0.15,0.805,0.32115625000000003,0.1625,0.27,3.0
2316,1.0,0.0,0.0,0.535,0.43234374999999997,0.155,0.8915,0.3415,0.177,0.25,3.0
2317,1.0,0.0,0.0,0.515,0.42,0.14,0.769,0.2505,0.168875,0.29,3.0
2318,0.0,1.0,0.0,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,2.0
2319,0.0,1.0,0.0,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,3.0
2320,0.0,0.0,1.0,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,2.0
2321,1.0,0.0,0.0,0.48734374999999996,0.395,0.135,0.5545,0.213,0.0925,0.215,3.0
2322,1.0,0.0,0.0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,2.0
2323,0.0,0.0,1.0,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,2.0
2324,0.0,1.0,0.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,3.0
2325,0.0,1.0,0.0,0.415,0.305,0.11374999999999999,0.3605,0.12,0.08199999999999999,0.1,2.0
2326,1.0,0.0,0.0,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,2.0
2327,1.0,0.0,0.0,0.475,0.395,0.13828125000000002,0.5920000000000001,0.249703125,0.1645,0.238453125,3.0
2328,0.0,1.0,0.0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,3.0
2329,0.0,0.0,1.0,0.48,0.39,0.145,0.5825,0.2315,0.137,0.255,3.0
2330,0.0,0.0,1.0,0.42,0.345,0.115,0.3435,0.1515,0.07043750000000001,0.115,2.0
2331,1.0,0.0,0.0,0.59,0.46,0.155,0.9059999999999999,0.327,0.191125,0.335,3.0
2332,0.0,1.0,0.0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,2.0
2333,1.0,0.0,0.0,0.695,0.55,0.22,1.5515,0.638796875,0.3835,0.445,3.0
2334,0.0,1.0,0.0,0.8,0.5431250000000001,0.195,2.526,0.9329999999999999,0.59,0.62,4.0
2335,1.0,0.0,0.0,0.61,0.49,0.15,1.1473125,0.425,0.2025,0.39734375,4.0
2336,0.0,1.0,0.0,0.565,0.48,0.175,0.9570000000000001,0.361296875,0.215,0.275,3.0
2337,1.0,0.0,0.0,0.57703125,0.455,0.165,0.86,0.4015,0.18990625,0.245,2.0
2338,1.0,0.0,0.0,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,3.0
2339,1.0,0.0,0.0,0.64,0.52,0.2,1.407,0.5660000000000001,0.304,0.455,3.0
2340,0.0,1.0,0.0,0.59,0.47,0.15031250000000002,0.9,0.355,0.1905,0.25,2.0
2341,0.0,0.0,1.0,0.31,0.23703125,0.09,0.1455,0.0605,0.0315,0.045,2.0
2342,0.0,0.0,1.0,0.255,0.18984375,0.07,0.081125,0.028,0.018,0.025,1.0
2343,0.0,0.0,1.0,0.17,0.125,0.039843750000000004,0.0235,0.009000000000000001,0.0055,0.008453125,1.0
2344,1.0,0.0,0.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,4.0
2345,0.0,1.0,0.0,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,3.0
2346,0.0,1.0,0.0,0.5357812500000001,0.43,0.125,0.8025,0.298640625,0.1715,0.263,3.0
2347,1.0,0.0,0.0,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,2.0
2348,1.0,0.0,0.0,0.5510937499999999,0.43,0.165,0.8645,0.376,0.1945,0.2515,3.0
2349,0.0,1.0,0.0,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,2.0
2350,0.0,1.0,0.0,0.515,0.435,0.17,0.631,0.2765,0.111,0.216,2.0
2351,1.0,0.0,0.0,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,4.0
2352,1.0,0.0,0.0,0.7,0.53,0.17843750000000003,1.3185,0.5479999999999999,0.28215625,0.42,3.0
2353,0.0,1.0,0.0,0.72,0.56,0.175,1.7265,0.639,0.342703125,0.525,3.0
2354,1.0,0.0,0.0,0.61421875,0.495,0.15,1.081,0.4825,0.242,0.31,2.0
2355,1.0,0.0,0.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,3.0
2356,1.0,0.0,0.0,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,3.0
2357,1.0,0.0,0.0,0.5746875,0.455,0.125,1.027,0.391,0.212,0.25,3.0
2358,0.0,1.0,0.0,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,4.0
2359,0.0,1.0,0.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,3.0
2360,0.0,1.0,0.0,0.545,0.44,0.175,0.7745,0.3683125,0.1875,0.265,2.0
2361,1.0,0.0,0.0,0.55,0.45,0.155,0.7895,0.343,0.18034375,0.25,2.0
2362,0.0,1.0,0.0,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,3.0
2363,1.0,0.0,0.0,0.57,0.475,0.195,1.0295,0.40374999999999994,0.1905,0.305,3.0
2364,0.0,1.0,0.0,0.6,0.47,0.16671875,1.031,0.392,0.2035,0.29,3.0
2365,0.0,1.0,0.0,0.63,0.505,0.165,1.065,0.4595,0.216,0.315,2.0
2366,1.0,0.0,0.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,4.0
2367,1.0,0.0,0.0,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,3.0
2368,0.0,1.0,0.0,0.72,0.5526562500000001,0.225,1.969,0.8045,0.377609375,0.563890625,3.0
2369,0.0,0.0,1.0,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,2.0
2370,0.0,0.0,1.0,0.42,0.325,0.10234375000000001,0.3538125,0.1625,0.064,0.105,2.0
2371,1.0,0.0,0.0,0.18,0.125,0.0728125,0.023,0.048156250000000005,0.0055,0.01,1.0
2372,0.0,1.0,0.0,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,2.0
2373,0.0,1.0,0.0,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,2.0
2374,0.0,0.0,1.0,0.441875,0.335,0.10734374999999999,0.383,0.1555,0.0675,0.135,2.0
2375,1.0,0.0,0.0,0.35,0.275,0.09,0.2065,0.0725,0.043,0.07,2.0
2376,0.0,1.0,0.0,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,2.0
2377,0.0,0.0,1.0,0.535,0.41,0.155,0.6315,0.2745,0.13921875,0.1815,2.0
2378,0.0,0.0,1.0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,2.0
2379,0.0,1.0,0.0,0.36,0.29421875,0.09,0.2165,0.096,0.03700000000000001,0.08735937499999999,2.0
2380,1.0,0.0,0.0,0.2728125,0.135,0.04,0.0305,0.011,0.0075,0.01,1.0
2381,1.0,0.0,0.0,0.155,0.115,0.025,0.024,0.009000000000000001,0.005,0.0075,1.0
2382,0.0,0.0,1.0,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,2.0
2383,0.0,1.0,0.0,0.525,0.39,0.135,0.6005,0.2265,0.1408125,0.21,3.0
2384,0.0,1.0,0.0,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,2.0
2385,0.0,1.0,0.0,0.45,0.345,0.115,0.496,0.1905,0.10709374999999999,0.14,2.0
2386,0.0,1.0,0.0,0.490625,0.365,0.14,0.6195,0.2595,0.1445,0.177,3.0
2387,0.0,0.0,1.0,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525,2.0
2388,0.0,0.0,1.0,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,2.0
2389,1.0,0.0,0.0,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,2.0
2390,0.0,1.0,0.0,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,3.0
2391,1.0,0.0,0.0,0.37,0.29,0.09,0.241,0.11,0.045,0.069,2.0
2392,1.0,0.0,0.0,0.33,0.25,0.09046874999999999,0.197,0.085,0.04099999999999999,0.0605,2.0
2393,0.0,0.0,1.0,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,2.0
2394,0.0,0.0,1.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,3.0
2395,0.0,0.0,1.0,0.61,0.475,0.1640625,1.0385,0.4435,0.241,0.32,3.0
2396,0.0,0.0,1.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,3.0
2397,0.0,0.0,1.0,0.59109375,0.505,0.19,1.3315,0.5805,0.252,0.435,3.0
2398,0.0,0.0,1.0,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,3.0
2399,0.0,1.0,0.0,0.53,0.43,0.1496875,0.775,0.35,0.152,0.235,3.0
2400,0.0,0.0,1.0,0.445,0.3721875,0.13390625,0.4370000000000001,0.163,0.0755,0.17,3.0
2401,0.0,1.0,0.0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,2.0
2402,0.0,0.0,1.0,0.44,0.355,0.165,0.435,0.159,0.105,0.14,3.0
2403,1.0,0.0,0.0,0.29,0.225,0.083125,0.1295,0.0535,0.026,0.054109375,2.0
2404,0.0,0.0,1.0,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,3.0
2405,0.0,0.0,1.0,0.655,0.515,0.145,1.25,0.5265,0.283,0.315,3.0
2406,0.0,1.0,0.0,0.58,0.45625000000000004,0.15625,1.017,0.3515,0.2,0.27312500000000006,2.0
2407,0.0,0.0,1.0,0.625,0.43,0.15453125,1.411,0.5720000000000001,0.297,0.395,2.0
2408,0.0,0.0,1.0,0.62,0.485,0.17,1.208,0.41776562500000003,0.3045,0.33,3.0
2409,0.0,1.0,0.0,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,2.0
2410,0.0,1.0,0.0,0.49406249999999996,0.375,0.115,0.5895,0.2635,0.12,0.173015625,2.0
2411,0.0,0.0,1.0,0.5,0.395,0.12,0.537,0.23809375000000002,0.123046875,0.1785,2.0
2412,1.0,0.0,0.0,0.31,0.243125,0.08453125,0.15,0.0525,0.034,0.0566875,2.0
2413,0.0,1.0,0.0,0.505,0.38,0.145,0.6700625,0.2935,0.19,0.17,2.0
2414,0.0,0.0,1.0,0.42,0.305,0.10046875000000001,0.28,0.094,0.0785,0.0955,2.0
2415,1.0,0.0,0.0,0.4,0.315,0.105,0.287,0.1135,0.03700000000000001,0.113,2.0
2416,1.0,0.0,0.0,0.425,0.315,0.125,0.3525,0.24182812499999998,0.0565,0.13,3.0
2417,1.0,0.0,0.0,0.31,0.235,0.06,0.12,0.0415,0.033,0.054109375,2.0
2418,0.0,1.0,0.0,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,3.0
2419,0.0,1.0,0.0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,2.0
2420,1.0,0.0,0.0,0.35,0.255,0.085,0.591125,0.22554687499999998,0.13978125,0.06,3.0
2421,0.0,0.0,1.0,0.52,0.415,0.14140625,0.595,0.2105,0.142,0.26,3.0
2422,0.0,1.0,0.0,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,2.0
2423,0.0,1.0,0.0,0.41,0.315,0.11234374999999999,0.321,0.1255,0.0655,0.10754687500000001,2.0
2424,1.0,0.0,0.0,0.26,0.2034375,0.065,0.096,0.044,0.027,0.03,1.0
2425,0.0,0.0,1.0,0.569375,0.44390625,0.17,0.9315,0.358,0.2145,0.26,3.0
2426,0.0,0.0,1.0,0.565,0.435,0.155,0.782,0.2715,0.168,0.23957812499999998,3.0
2427,1.0,0.0,0.0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,1.0
2428,0.0,1.0,0.0,0.53,0.40312499999999996,0.133125,0.6695,0.289,0.152515625,0.18,2.0
2429,1.0,0.0,0.0,0.34,0.255,0.095,0.194046875,0.081,0.034,0.07,2.0
2430,0.0,0.0,1.0,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,2.0
2431,0.0,1.0,0.0,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,3.0
2432,0.0,1.0,0.0,0.61,0.485,0.165,1.087,0.4255,0.232,0.38,2.0
2433,0.0,1.0,0.0,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,3.0
2434,0.0,0.0,1.0,0.635,0.5,0.16593750000000002,1.319,0.5485,0.292,0.49,3.0
2435,0.0,1.0,0.0,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,3.0
2436,1.0,0.0,0.0,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,4.0
2437,0.0,0.0,1.0,0.335,0.24,0.095,0.17,0.062,0.039,0.055,2.0
2438,0.0,1.0,0.0,0.515,0.4,0.17,0.7739218750000001,0.258,0.1755,0.28,3.0
2439,0.0,1.0,0.0,0.345,0.255,0.1,0.197,0.071,0.051,0.06,2.0
2440,1.0,0.0,0.0,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,3.0
2441,1.0,0.0,0.0,0.54,0.415,0.17,0.879,0.339,0.208,0.255,2.0
2442,1.0,0.0,0.0,0.475,0.36062500000000003,0.125,0.4625,0.186,0.107,0.145,2.0
2443,0.0,1.0,0.0,0.445,0.335,0.12046875,0.4565,0.1785,0.114,0.13937500000000003,2.0
2444,1.0,0.0,0.0,0.5,0.355,0.12171875,0.528,0.2125,0.149,0.14,2.0
2445,1.0,0.0,0.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,2.0
2446,0.0,1.0,0.0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,3.0
2447,0.0,0.0,1.0,0.27421875,0.205,0.08,0.096,0.036,0.0185,0.03,1.0
2448,0.0,1.0,0.0,0.35,0.265,0.10265625,0.1855,0.0745,0.058296875,0.06,2.0
2449,0.0,1.0,0.0,0.37,0.285,0.105,0.28746875,0.120390625,0.0635625,0.0835,2.0
2450,0.0,1.0,0.0,0.42,0.33,0.125,0.463,0.186,0.11,0.145,2.0
2451,1.0,0.0,0.0,0.35,0.26,0.09,0.198,0.0725,0.0445,0.0665625,2.0
2452,1.0,0.0,0.0,0.395,0.305,0.105,0.282,0.118015625,0.065,0.096,2.0
2453,0.0,0.0,1.0,0.325,0.2,0.08,0.0995,0.050875000000000004,0.0225,0.032,2.0
2454,0.0,0.0,1.0,0.275,0.2,0.06640625,0.092,0.0385,0.0235,0.027,1.0
2455,0.0,0.0,1.0,0.235,0.17,0.065,0.0625,0.023,0.014,0.01978125,1.0
2456,0.0,0.0,1.0,0.25,0.18,0.06,0.074609375,0.031125,0.017,0.0225,1.0
2457,0.0,0.0,1.0,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,1.0
2458,0.0,0.0,1.0,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,1.0
2459,0.0,1.0,0.0,0.585,0.47,0.17375000000000002,1.099,0.3975,0.2325,0.358,4.0
2460,1.0,0.0,0.0,0.48874999999999996,0.35,0.14,0.5905,0.2025,0.158,0.19,3.0
2461,0.0,1.0,0.0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,3.0
2462,1.0,0.0,0.0,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,2.0
2463,1.0,0.0,0.0,0.515,0.405,0.15609375000000003,0.8505,0.312,0.146,0.315,3.0
2464,0.0,1.0,0.0,0.52,0.405,0.13703125,0.6915,0.276,0.137,0.21331250000000002,2.0
2465,1.0,0.0,0.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,2.0
2466,1.0,0.0,0.0,0.425,0.325,0.12,0.3755,0.142,0.08421875000000001,0.105,2.0
2467,1.0,0.0,0.0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,3.0
2468,0.0,1.0,0.0,0.37,0.275,0.08,0.227,0.09300000000000001,0.057234375000000004,0.07,2.0
2469,1.0,0.0,0.0,0.54,0.41671875,0.13,0.8245,0.272,0.226,0.24,3.0
2470,1.0,0.0,0.0,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,2.0
2471,1.0,0.0,0.0,0.565,0.44,0.175,1.122,0.393,0.2,0.375,4.0
2472,1.0,0.0,0.0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,3.0
2473,0.0,1.0,0.0,0.615,0.47,0.175,1.2985,0.5135,0.343,0.32,3.0
2474,1.0,0.0,0.0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,3.0
2475,0.0,1.0,0.0,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,2.0
2476,1.0,0.0,0.0,0.65171875,0.5189062500000001,0.155,1.489,0.5915,0.312,0.38,3.0
2477,1.0,0.0,0.0,0.57,0.42,0.155,1.008,0.37359374999999995,0.193,0.34,3.0
2478,0.0,1.0,0.0,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,2.0
2479,0.0,1.0,0.0,0.5,0.44,0.155,0.742,0.2025,0.2005,0.24060937500000001,3.0
2480,0.0,1.0,0.0,0.51,0.40203125,0.145,0.7,0.207,0.1905,0.24,3.0
2481,1.0,0.0,0.0,0.39,0.285,0.095,0.271,0.11,0.06,0.08,2.0
2482,1.0,0.0,0.0,0.52,0.4,0.165,0.8565,0.3629375,0.201,0.235359375,2.0
2483,0.0,1.0,0.0,0.54,0.415,0.175,0.8975,0.275,0.19301562500000002,0.275,3.0
2484,1.0,0.0,0.0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,3.0
2485,0.0,0.0,1.0,0.355,0.26,0.09,0.19659375,0.077,0.038,0.065,2.0
2486,0.0,1.0,0.0,0.49,0.4,0.1390625,0.6635,0.21,0.15273437499999998,0.2515,3.0
2487,0.0,1.0,0.0,0.63,0.51,0.185,1.235,0.565515625,0.349,0.3065,2.0
2488,1.0,0.0,0.0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,3.0
2489,1.0,0.0,0.0,0.49,0.39,0.135,0.617203125,0.242,0.096,0.1835,3.0
2490,1.0,0.0,0.0,0.44,0.325,0.115,0.39,0.163,0.087,0.113,2.0
2491,0.0,1.0,0.0,0.515,0.42109375000000004,0.165,0.7565,0.1905,0.17,0.3205,2.0
2492,0.0,1.0,0.0,0.475,0.38,0.145,0.57,0.167,0.118,0.187,2.0
2493,0.0,0.0,1.0,0.42,0.31,0.1,0.2865,0.115,0.06353125,0.085,2.0
2494,1.0,0.0,0.0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,2.0
2495,1.0,0.0,0.0,0.45,0.36,0.16,0.5670000000000001,0.238984375,0.1245,0.225,2.0
2496,0.0,1.0,0.0,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,3.0
2497,1.0,0.0,0.0,0.54734375,0.4,0.155,0.8415,0.2715,0.1775,0.285,2.0
2498,1.0,0.0,0.0,0.495,0.4,0.14500000000000002,0.7775,0.2015,0.18,0.25,3.0
2499,1.0,0.0,0.0,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.355,4.0
2500,0.0,1.0,0.0,0.48,0.39,0.125,0.6905,0.291625,0.155,0.2,2.0
2501,0.0,1.0,0.0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,2.0
2502,0.0,0.0,1.0,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,1.0
2503,0.0,0.0,1.0,0.3,0.2215625,0.07390625,0.127,0.052,0.03,0.0345,1.0
2504,0.0,0.0,1.0,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,1.0
2505,0.0,0.0,1.0,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,1.0
2506,0.0,0.0,1.0,0.375,0.3,0.075,0.221125,0.10590625000000001,0.03,0.044,2.0
2507,0.0,0.0,1.0,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,2.0
2508,0.0,0.0,1.0,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,1.0
